sample,assembler,classification,binning,unmerged.nb_bins,unmerged.nb_ctgs,unmerged.len_ctgs,unmerged.Dissimilarity,unmerged.Extra_ctgs,unmerged.Missing_ctgs,unmerged.Cuts,unmerged.Joins,unmerged.Precision,unmerged.Recall,unmerged.F1,merged.nb_bins,merged.nb_ctgs,merged.len_ctgs,merged.Dissimilarity,merged.Extra_ctgs,merged.Missing_ctgs,merged.Cuts,merged.Joins,merged.Precision,merged.Recall,merged.F1
ecol-SAMN08768110,UNICYCLER,mlplasmids,mobrecon,6.0,42.0,234939.0,0.7565217391304347,0.1826086956521739,0.45217391304347826,0.05217391304347826,0.06956521739130435,0.5725699011232703,0.8330567271456737,0.678676966271317,4.0,42.0,234939.0,0.7217391304347827,0.1826086956521739,0.45217391304347826,0.043478260869565216,0.043478260869565216,0.3754165974997765,0.9038658314407647,0.5304946388059391
ecol-SAMN08768110,UNICYCLER,rfplasmid,mobrecon,6.0,42.0,234939.0,0.7565217391304347,0.1826086956521739,0.45217391304347826,0.05217391304347826,0.06956521739130435,0.5725699011232703,0.8330567271456737,0.678676966271317,2.0,42.0,234939.0,0.6956521739130435,0.1826086956521739,0.45217391304347826,0.034782608695652174,0.02608695652173913,0.37116017349184255,0.9101050687563952,0.5272831012299999
ecol-SAMN08768110,UNICYCLER,plasclass,plasbinflow,20.0,1608.0,8108032.0,,,,,,0.036286610610318265,0.938649579475405,0.06987208421705665,1.0,448.0,3579573.0,0.7408829174664108,0.7293666026871402,0.0019193857965451055,0.005758157389635317,0.003838771593090211,0.02468311164488055,0.9903354213980883,0.04816574077512736
ecol-SAMN08768110,UNICYCLER,plasgraph2,plasbinflow,15.0,427.0,1526417.0,,,,,,0.08717801229939132,0.35440115800244576,0.1399340847084662,1.0,130.0,649349.0,0.4236453201970443,0.3497536945812808,0.04926108374384237,0.014778325123152709,0.009852216748768473,0.08550717718823006,0.4424243180513614,0.14331577069040363
ecol-SAMN08768110,UNICYCLER,mlplasmids,plasbinflow,5.0,198.0,335408.0,0.21033210332103322,0.11808118081180811,0.04797047970479705,0.01845018450184502,0.025830258302583026,0.6079401803177026,0.9081022735780778,0.7283065965960399,1.0,71.0,169154.0,0.22916666666666666,0.10416666666666667,0.09027777777777778,0.020833333333333332,0.013888888888888888,0.5223346772763281,0.9130624672440041,0.6645187932575954
ecol-SAMN08768110,UNICYCLER,rfplasmid,plasbinflow,15.0,26.0,170408.0,1.1818181818181819,0.08080808080808081,0.5656565656565656,0.1111111111111111,0.42424242424242425,0.7716949908455002,0.5433127854451072,0.6376719020977852,1.0,24.0,168622.0,0.7010309278350515,0.07216494845360824,0.5773195876288659,0.030927835051546393,0.020618556701030927,0.5068081270534094,0.8144513214704634,0.6248137703337102
kpne-SAMD00574222,SKESA,plasclass,gplascc,9.0,16.0,65606.0,0.7948717948717948,0.07692307692307693,0.23076923076923078,0.20512820512820512,0.28205128205128205,0.7003627716977106,0.3415169725515673,0.4591427653685137,5.0,16.0,65606.0,0.6153846153846154,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.6985946407340792,0.34442098424557416,0.4613749746174867
kpne-SAMD00574222,SKESA,plasgraph2,gplascc,4.0,12.0,53141.0,0.6285714285714286,0.0,0.2857142857142857,0.17142857142857143,0.17142857142857143,0.8654711051730303,0.34512912132532075,0.49347303184438823,3.0,12.0,53141.0,0.5428571428571428,0.0,0.2857142857142857,0.14285714285714285,0.11428571428571428,0.8654711051730303,0.3472795192463862,0.49566725965615016
kpne-SAMD00574222,SKESA,mlplasmids,gplascc,21.0,28.0,57377.0,0.8431372549019608,0.29411764705882354,0.17647058823529413,0.1568627450980392,0.21568627450980393,0.8008086864074455,0.3415169725515673,0.47882975582303927,3.0,28.0,57377.0,0.6470588235294118,0.29411764705882354,0.17647058823529413,0.09803921568627451,0.0784313725490196,0.7987869703888317,0.346993665746305,0.4838169022310397
kpne-SAMD00574222,SKESA,rfplasmid,gplascc,3.0,10.0,53034.0,0.6363636363636364,0.0,0.36363636363636365,0.15151515151515152,0.12121212121212122,0.8195120111626504,0.3465843755075524,0.48714679482164513,3.0,10.0,53034.0,0.6363636363636364,0.0,0.36363636363636365,0.15151515151515152,0.12121212121212122,0.8195120111626504,0.3465843755075524,0.48714679482164513
kpne-SAMD00574222,SKESA,plasclass,ground_truth,4.0,23.0,153925.0,0.17391304347826086,0.0,0.0,0.08695652173913043,0.08695652173913043,1.0,1.0,1.0,3.0,21.0,153160.0,0.20454545454545456,0.0,0.0,0.11363636363636363,0.09090909090909091,0.7653695481849047,1.0,0.8670927273803183
kpne-SAMD00574222,SKESA,plasgraph2,ground_truth,4.0,23.0,153925.0,0.17391304347826086,0.0,0.0,0.08695652173913043,0.08695652173913043,1.0,1.0,1.0,3.0,21.0,153160.0,0.20454545454545456,0.0,0.0,0.11363636363636363,0.09090909090909091,0.7653695481849047,1.0,0.8670927273803183
kpne-SAMD00574222,SKESA,mlplasmids,ground_truth,4.0,23.0,153925.0,0.17391304347826086,0.0,0.0,0.08695652173913043,0.08695652173913043,1.0,1.0,1.0,3.0,21.0,153160.0,0.20454545454545456,0.0,0.0,0.11363636363636363,0.09090909090909091,0.7653695481849047,1.0,0.8670927273803183
kpne-SAMD00574222,SKESA,rfplasmid,ground_truth,4.0,23.0,153925.0,0.17391304347826086,0.0,0.0,0.08695652173913043,0.08695652173913043,1.0,1.0,1.0,3.0,21.0,153160.0,0.20454545454545456,0.0,0.0,0.11363636363636363,0.09090909090909091,0.7653695481849047,1.0,0.8670927273803183
kpne-SAMD00574222,SKESA,plasclass,mobrecon,4.0,10.0,148262.0,0.6363636363636364,0.0,0.3939393939393939,0.12121212121212122,0.12121212121212122,1.0,0.9632093552054573,0.9812599483101524,4.0,10.0,148262.0,0.6363636363636364,0.0,0.3939393939393939,0.12121212121212122,0.12121212121212122,1.0,0.9632093552054573,0.9812599483101524
kpne-SAMD00574222,SKESA,plasgraph2,mobrecon,4.0,10.0,148262.0,0.6363636363636364,0.0,0.3939393939393939,0.12121212121212122,0.12121212121212122,1.0,0.9632093552054573,0.9812599483101524,4.0,10.0,148262.0,0.6363636363636364,0.0,0.3939393939393939,0.12121212121212122,0.12121212121212122,1.0,0.9632093552054573,0.9812599483101524
kpne-SAMD00574222,SKESA,mlplasmids,mobrecon,4.0,10.0,148262.0,0.6363636363636364,0.0,0.3939393939393939,0.12121212121212122,0.12121212121212122,1.0,0.9632093552054573,0.9812599483101524,3.0,10.0,148262.0,0.6666666666666666,0.0,0.3939393939393939,0.15151515151515152,0.12121212121212122,0.7774750104544658,0.9632093552054573,0.860433078255738
kpne-SAMD00574222,SKESA,rfplasmid,mobrecon,4.0,10.0,148262.0,0.6363636363636364,0.0,0.3939393939393939,0.12121212121212122,0.12121212121212122,1.0,0.9632093552054573,0.9812599483101524,4.0,10.0,148262.0,0.6363636363636364,0.0,0.3939393939393939,0.12121212121212122,0.12121212121212122,1.0,0.9632093552054573,0.9812599483101524
kpne-SAMD00574222,SKESA,plasclass,plasbinflow,8.0,64.0,311601.0,0.367816091954023,0.20689655172413793,0.0,0.06896551724137931,0.09195402298850575,0.5258583894146681,0.8734773428617834,0.6564906163873436,3.0,27.0,198146.0,0.3,0.12,0.0,0.1,0.08,0.5916041706620371,1.0,0.7434061578463391
kpne-SAMD00574222,SKESA,plasgraph2,plasbinflow,4.0,9.0,44467.0,0.6875,0.0,0.40625,0.125,0.15625,1.0,0.21289589085593633,0.35105385789656923,3.0,9.0,44467.0,0.59375,0.0,0.40625,0.09375,0.09375,1.0,0.2909273997076498,0.45072619850432294
kpne-SAMD00574222,SKESA,mlplasmids,plasbinflow,3.0,12.0,45868.0,0.45714285714285713,0.0,0.2857142857142857,0.08571428571428572,0.08571428571428572,1.0,0.30091927886957937,0.46262559677193826,3.0,12.0,45868.0,0.45714285714285713,0.0,0.2857142857142857,0.08571428571428572,0.08571428571428572,1.0,0.30091927886957937,0.46262559677193826
kpne-SAMD00574222,SKESA,rfplasmid,plasbinflow,4.0,17.0,180983.0,0.45,0.0,0.225,0.125,0.1,0.8191819121132924,0.9688354718206919,0.8877458367692925,3.0,13.0,148814.0,0.5,0.0,0.25,0.1388888888888889,0.1111111111111111,0.7800946147539882,0.9688354718206919,0.8642807850943661
ecol-SAMN15488590,UNICYCLER,plasclass,gplascc,12.0,20.0,27203.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,27203.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasgraph2,gplascc,2.0,2.0,2785.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2785.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,mlplasmids,gplascc,19.0,24.0,20448.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,20448.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,rfplasmid,gplascc,1.0,1.0,2911.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2911.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasclass,ground_truth,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasgraph2,ground_truth,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,mlplasmids,ground_truth,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,rfplasmid,ground_truth,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasclass,mobrecon,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasgraph2,mobrecon,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,mlplasmids,mobrecon,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,rfplasmid,mobrecon,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasclass,plasbinflow,2.0,31.0,81596.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,81596.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasgraph2,plasbinflow,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,mlplasmids,plasbinflow,2.0,2.0,12800.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12800.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,rfplasmid,plasbinflow,1.0,2.0,3971.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3971.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kpne-SAMEA3357421,SKESA,plasclass,gplascc,8.0,45.0,751634.0,0.3956043956043956,0.14285714285714285,0.15384615384615385,0.03296703296703297,0.06593406593406594,0.2700596300859195,0.6695048613371017,0.38487243152320855,5.0,45.0,751634.0,0.3516483516483517,0.14285714285714285,0.15384615384615385,0.02197802197802198,0.03296703296703297,0.2700596300859195,0.9042755693849439,0.41590906220620566
kpne-SAMEA3357421,SKESA,plasgraph2,gplascc,6.0,45.0,903746.0,0.6703296703296703,0.25274725274725274,0.26373626373626374,0.04395604395604396,0.10989010989010989,0.08159925465783528,0.18521672068152334,0.113288166786551,3.0,45.0,903746.0,0.5384615384615384,0.25274725274725274,0.26373626373626374,0.01098901098901099,0.01098901098901099,0.08159925465783528,0.328747642886756,0.13074578017085864
kpne-SAMEA3357421,SKESA,mlplasmids,gplascc,18.0,52.0,154039.0,0.46938775510204084,0.16326530612244897,0.10204081632653061,0.05102040816326531,0.15306122448979592,0.9148137809256097,0.6231382706032873,0.7413176201473121,3.0,52.0,154039.0,0.2857142857142857,0.16326530612244897,0.10204081632653061,0.01020408163265306,0.01020408163265306,0.9148137809256097,0.628193526241413,0.7448831800401734
kpne-SAMEA3357421,SKESA,rfplasmid,gplascc,3.0,29.0,217025.0,0.3333333333333333,0.04,0.26666666666666666,0.013333333333333334,0.013333333333333334,0.7601428406865568,0.7354193321178133,0.7475767311814314,3.0,29.0,217025.0,0.3333333333333333,0.04,0.26666666666666666,0.013333333333333334,0.013333333333333334,0.7601428406865568,0.7354193321178133,0.7475767311814314
kpne-SAMEA3357421,SKESA,plasclass,ground_truth,1.0,46.0,224321.0,0.021739130434782608,0.0,0.0,0.010869565217391304,0.010869565217391304,1.0,1.0,1.0,1.0,46.0,224321.0,0.021739130434782608,0.0,0.0,0.010869565217391304,0.010869565217391304,1.0,1.0,1.0
kpne-SAMEA3357421,SKESA,plasgraph2,ground_truth,1.0,46.0,224321.0,0.021739130434782608,0.0,0.0,0.010869565217391304,0.010869565217391304,1.0,1.0,1.0,1.0,46.0,224321.0,0.021739130434782608,0.0,0.0,0.010869565217391304,0.010869565217391304,1.0,1.0,1.0
kpne-SAMEA3357421,SKESA,mlplasmids,ground_truth,1.0,46.0,224321.0,0.021739130434782608,0.0,0.0,0.010869565217391304,0.010869565217391304,1.0,1.0,1.0,1.0,46.0,224321.0,0.021739130434782608,0.0,0.0,0.010869565217391304,0.010869565217391304,1.0,1.0,1.0
kpne-SAMEA3357421,SKESA,rfplasmid,ground_truth,1.0,46.0,224321.0,0.021739130434782608,0.0,0.0,0.010869565217391304,0.010869565217391304,1.0,1.0,1.0,1.0,46.0,224321.0,0.021739130434782608,0.0,0.0,0.010869565217391304,0.010869565217391304,1.0,1.0,1.0
kpne-SAMEA3357421,SKESA,plasclass,mobrecon,4.0,20.0,197592.0,0.5909090909090909,0.06060606060606061,0.45454545454545453,0.030303030303030304,0.045454545454545456,0.9439805255273492,0.8258923596096666,0.8809969463914357,3.0,20.0,197592.0,0.5454545454545454,0.06060606060606061,0.45454545454545453,0.015151515151515152,0.015151515151515152,0.9439805255273492,0.8315003945239189,0.8841775437116183
kpne-SAMEA3357421,SKESA,plasgraph2,mobrecon,4.0,20.0,197592.0,0.5909090909090909,0.06060606060606061,0.45454545454545453,0.030303030303030304,0.045454545454545456,0.9439805255273492,0.8258923596096666,0.8809969463914357,3.0,20.0,197592.0,0.5454545454545454,0.06060606060606061,0.45454545454545453,0.015151515151515152,0.015151515151515152,0.9439805255273492,0.8315003945239189,0.8841775437116183
kpne-SAMEA3357421,SKESA,mlplasmids,mobrecon,4.0,20.0,197592.0,0.5909090909090909,0.06060606060606061,0.45454545454545453,0.030303030303030304,0.045454545454545456,0.9439805255273492,0.8258923596096666,0.8809969463914357,3.0,20.0,197592.0,0.5454545454545454,0.06060606060606061,0.45454545454545453,0.015151515151515152,0.015151515151515152,0.9439805255273492,0.8315003945239189,0.8841775437116183
kpne-SAMEA3357421,SKESA,rfplasmid,mobrecon,4.0,20.0,197592.0,0.5909090909090909,0.06060606060606061,0.45454545454545453,0.030303030303030304,0.045454545454545456,0.9439805255273492,0.8258923596096666,0.8809969463914357,3.0,20.0,197592.0,0.5454545454545454,0.06060606060606061,0.45454545454545453,0.015151515151515152,0.015151515151515152,0.9439805255273492,0.8315003945239189,0.8841775437116183
kpne-SAMEA3357421,SKESA,plasclass,plasbinflow,11.0,144.0,2296657.0,0.25263157894736843,0.15263157894736842,0.07368421052631578,0.010526315789473684,0.015789473684210527,0.3237152957537847,0.9285176153815291,0.4800630167167856,3.0,50.0,1105737.0,0.3541666666666667,0.1875,0.14583333333333334,0.010416666666666666,0.010416666666666666,0.19551303791046154,0.9637350047476607,0.32507755300896657
kpne-SAMEA3357421,SKESA,plasgraph2,plasbinflow,5.0,24.0,97979.0,0.5857142857142857,0.05714285714285714,0.4,0.04285714285714286,0.08571428571428572,0.7700119413343676,0.14944655203926516,0.2503117443382402,3.0,22.0,97097.0,0.5,0.058823529411764705,0.4117647058823529,0.014705882352941176,0.014705882352941176,0.7679227988506339,0.3323942029502365,0.46396281477701934
kpne-SAMEA3357421,SKESA,mlplasmids,plasbinflow,3.0,40.0,229059.0,0.13953488372093023,0.023255813953488372,0.09302325581395349,0.011627906976744186,0.011627906976744186,0.9674974569870645,0.9879324717703648,0.9776081873924743,3.0,40.0,229059.0,0.13953488372093023,0.023255813953488372,0.09302325581395349,0.011627906976744186,0.011627906976744186,0.9674974569870645,0.9879324717703648,0.9776081873924743
kpne-SAMEA3357421,SKESA,rfplasmid,plasbinflow,3.0,31.0,221290.0,0.2727272727272727,0.025974025974025976,0.22077922077922077,0.012987012987012988,0.012987012987012988,0.9663563649509693,0.9532990669620767,0.9597833087603315,3.0,31.0,221290.0,0.2727272727272727,0.025974025974025976,0.22077922077922077,0.012987012987012988,0.012987012987012988,0.9663563649509693,0.9532990669620767,0.9597833087603315
ecol-SAMN34375063,SKESA,plasclass,gplascc,17.0,59.0,265123.0,1.5204081632653061,0.25510204081632654,0.05102040816326531,0.14285714285714285,1.0714285714285714,0.43826450364547775,0.1934987593052109,0.26846650533883054,9.0,59.0,265123.0,0.8571428571428571,0.25510204081632654,0.05102040816326531,0.09183673469387756,0.45918367346938777,0.43826450364547775,0.20025522864232542,0.2749006927910625
ecol-SAMN34375063,SKESA,plasgraph2,gplascc,10.0,30.0,121053.0,1.1884057971014492,0.057971014492753624,0.18840579710144928,0.14492753623188406,0.7971014492753623,0.892394240539268,0.17429989365473236,0.29163790488380265,7.0,30.0,121053.0,0.7536231884057971,0.057971014492753624,0.18840579710144928,0.10144927536231885,0.4057971014492754,0.892394240539268,0.1783410138248848,0.2972732856989403
ecol-SAMN34375063,SKESA,mlplasmids,gplascc,18.0,26.0,104914.0,2.276923076923077,0.12307692307692308,0.3230769230769231,0.2153846153846154,1.6153846153846154,0.9240139542863679,0.17322935129386743,0.29176088306661174,8.0,26.0,104914.0,1.123076923076923,0.12307692307692308,0.3230769230769231,0.12307692307692308,0.5538461538461539,0.9240139542863679,0.17322935129386743,0.29176088306661174
ecol-SAMN34375063,SKESA,rfplasmid,gplascc,10.0,21.0,116070.0,1.3666666666666667,0.08333333333333333,0.38333333333333336,0.15,0.75,0.9208925648315671,0.17593052109181143,0.29542249954376,9.0,21.0,116070.0,1.3666666666666667,0.08333333333333333,0.38333333333333336,0.15,0.75,0.9208925648315671,0.17593052109181143,0.29542249954376
ecol-SAMN34375063,SKESA,plasclass,ground_truth,1.0,39.0,141050.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282,1.0,1.0,1.0,1.0,39.0,141050.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282,1.0,1.0,1.0
ecol-SAMN34375063,SKESA,plasgraph2,ground_truth,1.0,39.0,141050.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282,1.0,1.0,1.0,1.0,39.0,141050.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282,1.0,1.0,1.0
ecol-SAMN34375063,SKESA,mlplasmids,ground_truth,1.0,39.0,141050.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282,1.0,1.0,1.0,1.0,39.0,141050.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282,1.0,1.0,1.0
ecol-SAMN34375063,SKESA,rfplasmid,ground_truth,1.0,39.0,141050.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282,1.0,1.0,1.0,1.0,39.0,141050.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.01282051282051282,1.0,1.0,1.0
ecol-SAMN34375063,SKESA,plasclass,mobrecon,1.0,24.0,158000.0,0.42857142857142855,0.07936507936507936,0.31746031746031744,0.015873015873015872,0.015873015873015872,0.8426075949367089,0.9438638780574264,0.8903661595050996,1.0,24.0,158000.0,0.42857142857142855,0.07936507936507936,0.31746031746031744,0.015873015873015872,0.015873015873015872,0.8426075949367089,0.9438638780574264,0.8903661595050996
ecol-SAMN34375063,SKESA,plasgraph2,mobrecon,1.0,24.0,158000.0,0.42857142857142855,0.07936507936507936,0.31746031746031744,0.015873015873015872,0.015873015873015872,0.8426075949367089,0.9438638780574264,0.8903661595050996,1.0,24.0,158000.0,0.42857142857142855,0.07936507936507936,0.31746031746031744,0.015873015873015872,0.015873015873015872,0.8426075949367089,0.9438638780574264,0.8903661595050996
ecol-SAMN34375063,SKESA,mlplasmids,mobrecon,1.0,24.0,158000.0,0.42857142857142855,0.07936507936507936,0.31746031746031744,0.015873015873015872,0.015873015873015872,0.8426075949367089,0.9438638780574264,0.8903661595050996,1.0,24.0,158000.0,0.42857142857142855,0.07936507936507936,0.31746031746031744,0.015873015873015872,0.015873015873015872,0.8426075949367089,0.9438638780574264,0.8903661595050996
ecol-SAMN34375063,SKESA,rfplasmid,mobrecon,1.0,24.0,158000.0,0.42857142857142855,0.07936507936507936,0.31746031746031744,0.015873015873015872,0.015873015873015872,0.8426075949367089,0.9438638780574264,0.8903661595050996,1.0,24.0,158000.0,0.42857142857142855,0.07936507936507936,0.31746031746031744,0.015873015873015872,0.015873015873015872,0.8426075949367089,0.9438638780574264,0.8903661595050996
ecol-SAMN34375063,SKESA,plasclass,plasbinflow,21.0,135.0,809123.0,1.0114942528735633,0.3793103448275862,0.034482758620689655,0.07471264367816093,0.5229885057471264,0.1980700091333456,0.1827933356965615,0.19012529382212995,7.0,66.0,548687.0,0.7047619047619048,0.3142857142857143,0.05714285714285714,0.06666666666666667,0.26666666666666666,0.24469141787576523,0.35577454803261255,0.2899580777089132
ecol-SAMN34375063,SKESA,plasgraph2,plasbinflow,9.0,42.0,181261.0,0.8518518518518519,0.13580246913580246,0.1728395061728395,0.09876543209876543,0.4444444444444444,0.7193494463784267,0.32842963488124777,0.4509646742365959,8.0,36.0,178826.0,0.9066666666666666,0.13333333333333333,0.18666666666666668,0.10666666666666667,0.48,0.7181002762461834,0.32842963488124777,0.45071891214572146
ecol-SAMN34375063,SKESA,mlplasmids,plasbinflow,9.0,12.0,106663.0,1.4705882352941178,0.0392156862745098,0.5686274509803921,0.1568627450980392,0.7058823529411765,0.9443293363209361,0.17322935129386743,0.2927551996178088,7.0,12.0,106663.0,1.2941176470588236,0.0392156862745098,0.5686274509803921,0.13725490196078433,0.5490196078431373,0.9443293363209361,0.21196738745125843,0.3462208587092133
ecol-SAMN34375063,SKESA,rfplasmid,plasbinflow,10.0,17.0,126211.0,1.6071428571428572,0.0,0.44642857142857145,0.17857142857142858,0.9821428571428571,1.0,0.17322935129386743,0.29530347344758406,8.0,17.0,126211.0,1.2321428571428572,0.0,0.44642857142857145,0.14285714285714285,0.6428571428571429,1.0,0.27813541297412264,0.43522057232875344
ecol-SAMN21398205,UNICYCLER,plasclass,gplascc,24.0,59.0,180945.0,1.0,0.9666666666666667,0.0,0.016666666666666666,0.016666666666666666,0.034264555527922846,1.0,0.06625878329637447,13.0,58.0,180168.0,1.0,0.9661016949152542,0.0,0.01694915254237288,0.01694915254237288,0.03441232627325607,1.0,0.06653502747252747
ecol-SAMN21398205,UNICYCLER,plasgraph2,gplascc,10.0,25.0,98962.0,1.0,0.9615384615384616,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,1.0,25.0,98962.0,1.0,0.9615384615384616,0.038461538461538464,0.0,0.0,0.0,0.0,0.0
ecol-SAMN21398205,UNICYCLER,mlplasmids,gplascc,37.0,59.0,134604.0,1.0,0.9666666666666667,0.0,0.016666666666666666,0.016666666666666666,0.04606103830495379,1.0,0.08806567995227409,2.0,59.0,134604.0,1.0,0.9666666666666667,0.0,0.016666666666666666,0.016666666666666666,0.04606103830495379,1.0,0.08806567995227409
