sample,assembler,classification,binning,merged.nb_bins,merged.nb_ctgs,merged.len_ctgs,merged.w.Precision,merged.w.Recall,merged.w.F1,merged.u.Precision,merged.u.Recall,merged.u.F1,merged.n.Cuts,merged.n.Joins,merged.n.Extra_ctgs,merged.n.Missing_ctgs,merged.n.Dissimilarity,merged.u.Cuts,merged.u.Joins,merged.u.Extra_ctgs,merged.u.Missing_ctgs,merged.u.Dissimilarity,unmerged.nb_bins,unmerged.nb_ctgs,unmerged.len_ctgs,unmerged.w.Precision,unmerged.w.Recall,unmerged.w.F1,unmerged.u.Precision,unmerged.u.Recall,unmerged.u.F1,unmerged.n.Cuts,unmerged.n.Joins,unmerged.n.Extra_ctgs,unmerged.n.Missing_ctgs,unmerged.n.Dissimilarity,unmerged.u.Cuts,unmerged.u.Joins,unmerged.u.Extra_ctgs,unmerged.u.Missing_ctgs,unmerged.u.Dissimilarity
ecol-SAMN08768110,UNICYCLER,mlplasmids,mobrecon,4.0,42.0,234939.0,0.3754165974997765,0.9038658314407647,0.5304946388059391,0.40476190476190477,0.273972602739726,0.32676597789524264,0.1459155143402958,0.002530268334956922,0.225373530862948,0.03645610617005934,0.41027541970826004,57668.0,1000.0,89071.0,14408.0,162147.0,6,42,234939,0.5725699011232703,0.8330567271456737,0.678676966271317,0.40476190476190477,0.2191780821917808,0.2843700993204391,0.02871601533342611,0.031246283668383033,0.225373530862948,0.03645610617005934,0.3217919360348165,11349.0,12349.0,89071.0,14408.0,127177.0
ecol-SAMN08768110,UNICYCLER,rfplasmid,mobrecon,2.0,42.0,234939.0,0.37116017349184255,0.9101050687563952,0.5272831012299999,0.40476190476190477,0.2876712328767123,0.3363165332077249,0.1484457826752527,0.0,0.225373530862948,0.03645610617005934,0.41027541970826004,58668.0,0.0,89071.0,14408.0,162147.0,6,42,234939,0.5725699011232703,0.8330567271456737,0.678676966271317,0.40476190476190477,0.2191780821917808,0.2843700993204391,0.02871601533342611,0.031246283668383033,0.225373530862948,0.03645610617005934,0.3217919360348165,11349.0,12349.0,89071.0,14408.0,127177.0
ecol-SAMN08768110,UNICYCLER,plasclass,ground_truth,3.0,73.0,160276.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,73,160276,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN08768110,UNICYCLER,plasgraph2,ground_truth,3.0,73.0,160276.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,73,160276,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN08768110,UNICYCLER,mlplasmids,ground_truth,2.0,69.0,159231.0,0.5646136744729355,1.0,0.7217291829730869,0.8985507246376812,1.0,0.9465648854961832,0.21698116160209321,0.0,0.0,0.0032706638665193563,0.22025182546861258,69327.0,0.0,0.0,1045.0,70372.0,3,73,160276,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN08768110,UNICYCLER,rfplasmid,ground_truth,3.0,73.0,160276.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,73,160276,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kpne-SAMD00574222,SKESA,plasclass,plasbinflow,3.0,27.0,198146.0,0.5916041706620371,1.0,0.7434061578463391,0.5185185185185185,1.0,0.6829268292682926,0.10207032104319867,0.0,0.12777536349202293,0.002172857179375751,0.23201854171459735,35936.0,0.0,44986.0,765.0,81687.0,8,64,311601,0.5258583894146681,0.8734773428617834,0.6564906163873436,0.5625,0.8260869565217391,0.6692759295499021,0.0,0.041834398078732446,0.33870503473490204,0.0,0.38053943281363445,0.0,19475.0,157676.0,0.0,177151.0
kpne-SAMD00574222,SKESA,plasgraph2,plasbinflow,3.0,9.0,44467.0,1.0,0.2909273997076498,0.45072619850432294,1.0,0.43478260869565216,0.6060606060606061,0.0,0.0,0.0,0.5517258760433889,0.5517258760433889,0.0,0.0,0.0,109458.0,109458.0,4,9,44467,1.0,0.21289589085593633,0.35105385789656923,1.0,0.30434782608695654,0.4666666666666667,0.0,0.06054175571595629,0.0,0.5517258760433889,0.6122676317593452,0.0,12011.0,0.0,109458.0,121469.0
kpne-SAMD00574222,SKESA,mlplasmids,plasbinflow,3.0,12.0,45868.0,1.0,0.30091927886957937,0.46262559677193826,1.0,0.5652173913043478,0.7222222222222222,0.0,0.0,0.0,0.5408447743414434,0.5408447743414434,0.0,0.0,0.0,108057.0,108057.0,3,12,45868,1.0,0.30091927886957937,0.46262559677193826,1.0,0.5652173913043478,0.7222222222222222,0.0,0.0,0.0,0.5408447743414434,0.5408447743414434,0.0,0.0,0.0,108057.0,108057.0
kpne-SAMD00574222,SKESA,rfplasmid,plasbinflow,3.0,13.0,148814.0,0.7800946147539882,0.9688354718206919,0.8642807850943661,0.6153846153846154,0.6086956521739131,0.6120218579234973,0.10809641308189563,0.0,0.0,0.016882529175296212,0.12497894225719183,32725.0,0.0,0.0,5111.0,37836.0,4,17,180983,0.8191819121132924,0.9688354718206919,0.8877458367692925,0.7058823529411765,0.6086956521739131,0.6536964980544747,0.0016601574163650913,0.0016601574163650913,0.09605324447310903,0.01526090747309709,0.11463446677893631,556.0,556.0,32169.0,5111.0,38392.0
kpne-SAMD00574222,SKESA,plasclass,gplascc,5.0,16.0,65606.0,0.6985946407340792,0.34442098424557416,0.4613749746174867,0.625,0.5652173913043478,0.593607305936073,0.033093276120456795,0.0018038454705713543,0.056980563109538064,0.45928820986557706,0.5511658945661433,7265.0,396.0,12509.0,100828.0,120998.0,9,16,65606,0.7003627716977106,0.3415169725515673,0.4591427653685137,0.6875,0.4782608695652174,0.5641025641025642,0.032564876942208616,0.0038400043729587166,0.056980563109538064,0.45928820986557706,0.5526736542902825,7149.0,843.0,12509.0,100828.0,121329.0
kpne-SAMD00574222,SKESA,plasgraph2,gplascc,3.0,12.0,53141.0,0.8654711051730303,0.3472795192463862,0.49566725965615016,0.8333333333333334,0.5652173913043478,0.6735751295336787,0.03452522384167367,0.0,0.0,0.48672403967817024,0.5212492635198439,7149.0,0.0,0.0,100784.0,107933.0,4,12,53141,0.8654711051730303,0.34512912132532075,0.49347303184438823,0.8333333333333334,0.5217391304347826,0.6417112299465241,0.03452522384167367,0.0015985241420609854,0.0,0.48672403967817024,0.5228477876619049,7149.0,331.0,0.0,100784.0,108264.0
kpne-SAMD00574222,SKESA,mlplasmids,gplascc,3.0,28.0,57377.0,0.7987869703888317,0.346993665746305,0.4838169022310397,0.35714285714285715,0.6086956521739131,0.45016077170418006,0.0343820692657902,0.0,0.020255369092578395,0.4771748492678725,0.5318122876262411,7265.0,0.0,4280.0,100828.0,112373.0,21,28,57377,0.8008086864074455,0.3415169725515673,0.47882975582303927,0.39285714285714285,0.4782608695652174,0.4313725490196078,0.03383309197262686,0.003989550501178408,0.020255369092578395,0.4771748492678725,0.5352528608342562,7149.0,843.0,4280.0,100828.0,113100.0
kpne-SAMD00574222,SKESA,rfplasmid,gplascc,3.0,10.0,53034.0,0.8195120111626504,0.3465843755075524,0.48714679482164513,0.7,0.4782608695652174,0.5682656826568265,0.04625070666170594,0.0,0.0,0.48749269178919497,0.5337433984509009,9572.0,0.0,0.0,100891.0,110463.0,3,10,53034,0.8195120111626504,0.3465843755075524,0.48714679482164513,0.7,0.4782608695652174,0.5682656826568265,0.04625070666170594,0.0,0.0,0.48749269178919497,0.5337433984509009,9572.0,0.0,0.0,100891.0,110463.0
kpne-SAMD00574222,SKESA,plasclass,mobrecon,4.0,10.0,148262.0,1.0,0.9632093552054573,0.9812599483101524,1.0,0.43478260869565216,0.6060606060606061,0.0,0.0,0.0,0.018740051689847676,0.018740051689847676,0.0,0.0,0.0,5663.0,5663.0,4,10,148262,1.0,0.9632093552054573,0.9812599483101524,1.0,0.43478260869565216,0.6060606060606061,0.0,0.0,0.0,0.018740051689847676,0.018740051689847676,0.0,0.0,0.0,5663.0,5663.0
kpne-SAMD00574222,SKESA,plasgraph2,mobrecon,4.0,10.0,148262.0,1.0,0.9632093552054573,0.9812599483101524,1.0,0.43478260869565216,0.6060606060606061,0.0,0.0,0.0,0.018740051689847676,0.018740051689847676,0.0,0.0,0.0,5663.0,5663.0,4,10,148262,1.0,0.9632093552054573,0.9812599483101524,1.0,0.43478260869565216,0.6060606060606061,0.0,0.0,0.0,0.018740051689847676,0.018740051689847676,0.0,0.0,0.0,5663.0,5663.0
kpne-SAMD00574222,SKESA,mlplasmids,mobrecon,3.0,10.0,148262.0,0.7774750104544658,0.9632093552054573,0.860433078255738,0.6,0.43478260869565216,0.5042016806722689,0.10917742986958406,0.0,0.0,0.018740051689847676,0.12791748155943175,32992.0,0.0,0.0,5663.0,38655.0,4,10,148262,1.0,0.9632093552054573,0.9812599483101524,1.0,0.43478260869565216,0.6060606060606061,0.0,0.0,0.0,0.018740051689847676,0.018740051689847676,0.0,0.0,0.0,5663.0,5663.0
kpne-SAMD00574222,SKESA,rfplasmid,mobrecon,4.0,10.0,148262.0,1.0,0.9632093552054573,0.9812599483101524,1.0,0.43478260869565216,0.6060606060606061,0.0,0.0,0.0,0.018740051689847676,0.018740051689847676,0.0,0.0,0.0,5663.0,5663.0,4,10,148262,1.0,0.9632093552054573,0.9812599483101524,1.0,0.43478260869565216,0.6060606060606061,0.0,0.0,0.0,0.018740051689847676,0.018740051689847676,0.0,0.0,0.0,5663.0,5663.0
kpne-SAMD00574222,SKESA,plasclass,ground_truth,3.0,21.0,153160.0,0.7653695481849047,1.0,0.8670927273803183,0.6666666666666666,1.0,0.8,0.11702297409512025,0.0,0.0,0.002491166940749304,0.11951414103586955,35936.0,0.0,0.0,765.0,36701.0,4,23,153925,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kpne-SAMD00574222,SKESA,plasgraph2,ground_truth,3.0,21.0,153160.0,0.7653695481849047,1.0,0.8670927273803183,0.6666666666666666,1.0,0.8,0.11702297409512025,0.0,0.0,0.002491166940749304,0.11951414103586955,35936.0,0.0,0.0,765.0,36701.0,4,23,153925,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kpne-SAMD00574222,SKESA,mlplasmids,ground_truth,3.0,21.0,153160.0,0.7653695481849047,1.0,0.8670927273803183,0.6666666666666666,1.0,0.8,0.11702297409512025,0.0,0.0,0.002491166940749304,0.11951414103586955,35936.0,0.0,0.0,765.0,36701.0,4,23,153925,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kpne-SAMD00574222,SKESA,rfplasmid,ground_truth,3.0,21.0,153160.0,0.7653695481849047,1.0,0.8670927273803183,0.6666666666666666,1.0,0.8,0.11702297409512025,0.0,0.0,0.002491166940749304,0.11951414103586955,35936.0,0.0,0.0,765.0,36701.0,4,23,153925,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasclass,plasbinflow,2.0,31.0,81596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,81596.0,0.0,81596.0,2,31,81596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,81596.0,0.0,81596.0
ecol-SAMN15488590,UNICYCLER,plasgraph2,plasbinflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,mlplasmids,plasbinflow,1.0,2.0,12800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12800.0,0.0,12800.0,2,2,12800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12800.0,0.0,12800.0
ecol-SAMN15488590,UNICYCLER,rfplasmid,plasbinflow,1.0,2.0,3971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3971.0,0.0,3971.0,1,2,3971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3971.0,0.0,3971.0
ecol-SAMN15488590,UNICYCLER,plasclass,gplascc,1.0,20.0,27203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27203.0,0.0,27203.0,12,20,27203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27203.0,0.0,27203.0
ecol-SAMN15488590,UNICYCLER,plasgraph2,gplascc,1.0,2.0,2785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2785.0,0.0,2785.0,2,2,2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2785.0,0.0,2785.0
ecol-SAMN15488590,UNICYCLER,mlplasmids,gplascc,1.0,24.0,20448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20448.0,0.0,20448.0,19,24,20448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20448.0,0.0,20448.0
ecol-SAMN15488590,UNICYCLER,rfplasmid,gplascc,1.0,1.0,2911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2911.0,0.0,2911.0,1,1,2911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2911.0,0.0,2911.0
ecol-SAMN15488590,UNICYCLER,plasclass,mobrecon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasgraph2,mobrecon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,mlplasmids,mobrecon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,rfplasmid,mobrecon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasclass,ground_truth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasgraph2,ground_truth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,mlplasmids,ground_truth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,rfplasmid,ground_truth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kpne-SAMEA3357421,SKESA,plasclass,plasbinflow,3.0,50.0,1105737.0,0.19551303791046154,0.9637350047476607,0.32507755300896657,0.64,0.6956521739130435,0.6666666666666666,0.0,0.0,0.6688061723624082,0.0061162746286252175,0.6749224469910334,0.0,0.0,889551.0,8135.0,897686.0,11,144,2296657,0.3237152957537847,0.9285176153815291,0.4800630167167856,0.7986111111111112,0.6521739130434783,0.7180020811654527,0.0,0.003133704459142444,0.8252634493438658,0.0032269222500156684,0.8316240760530239,0.0,7900.0,2080471.0,8135.0,2096506.0
kpne-SAMEA3357421,SKESA,plasgraph2,plasbinflow,3.0,22.0,97097.0,0.7679227988506339,0.3323942029502365,0.46396281477701934,0.8181818181818182,0.391304347826087,0.5294117647058824,0.0,0.0,0.07010808355474803,0.46592910166823265,0.5360371852229807,0.0,0.0,22534.0,149758.0,172292.0,5,24,97979,0.7700119413343676,0.14944655203926516,0.2503117443382402,0.8333333333333334,0.1956521739130435,0.3169014084507042,0.0,0.1273316785603475,0.07265280794291033,0.46465404902264973,0.6646385355259076,0.0,41039.0,23416.0,149758.0,214213.0
kpne-SAMEA3357421,SKESA,mlplasmids,plasbinflow,3.0,40.0,229059.0,0.9674974569870645,0.9879324717703648,0.9776081873924743,0.95,0.8260869565217391,0.8837209302325583,0.0,0.0,0.016421103709912215,0.005970708897613481,0.022391812607525697,0.0,0.0,7445.0,2707.0,10152.0,3,40,229059,0.9674974569870645,0.9879324717703648,0.9776081873924743,0.95,0.8260869565217391,0.8837209302325583,0.0,0.0,0.016421103709912215,0.005970708897613481,0.022391812607525697,0.0,0.0,7445.0,2707.0,10152.0
kpne-SAMEA3357421,SKESA,rfplasmid,plasbinflow,3.0,31.0,221290.0,0.9663563649509693,0.9532990669620767,0.9597833087603315,0.9354838709677419,0.6304347826086957,0.7532467532467533,0.0,0.0,0.016707397259044323,0.023509293980624357,0.04021669123966868,0.0,0.0,7445.0,10476.0,17921.0,3,31,221290,0.9663563649509693,0.9532990669620767,0.9597833087603315,0.9354838709677419,0.6304347826086957,0.7532467532467533,0.0,0.0,0.016707397259044323,0.023509293980624357,0.04021669123966868,0.0,0.0,7445.0,10476.0,17921.0
kpne-SAMEA3357421,SKESA,plasclass,gplascc,5.0,45.0,751634.0,0.2700596300859195,0.9042755693849439,0.41590906220620566,0.7111111111111111,0.6739130434782609,0.6920125566794558,0.0,0.00014139996208841597,0.5621652637672844,0.021860639066350395,0.5841673027957232,0.0,138.0,548648.0,21335.0,570121.0,8,45,751634,0.2700596300859195,0.6695048613371017,0.38487243152320855,0.7111111111111111,0.45652173913043476,0.5560612329333885,0.0,0.05410290433472855,0.5621652637672844,0.021860639066350395,0.6381288071683633,0.0,52802.0,548648.0,21335.0,622785.0
kpne-SAMEA3357421,SKESA,plasgraph2,gplascc,3.0,45.0,903746.0,0.08159925465783528,0.328747642886756,0.13074578017085864,0.4888888888888889,0.4782608695652174,0.4835164835164835,0.0,0.0,0.7357727865454801,0.13348143328366135,0.8692542198291413,0.0,0.0,830001.0,150576.0,980577.0,6,45,903746,0.08159925465783528,0.18521672068152334,0.113288166786551,0.4888888888888889,0.21739130434782608,0.3009575923392613,0.0,0.028541744417663134,0.7357727865454801,0.13348143328366135,0.8977959642468045,0.0,32197.0,830001.0,150576.0,1012774.0
kpne-SAMEA3357421,SKESA,mlplasmids,gplascc,3.0,52.0,154039.0,0.9148137809256097,0.628193526241413,0.7448831800401734,0.6923076923076923,0.782608695652174,0.7346938775510203,0.0,0.0,0.034681255946717414,0.2204355640131092,0.2551168199598266,0.0,0.0,13122.0,83404.0,96526.0,18,52,154039,0.9148137809256097,0.6231382706032873,0.7413176201473121,0.6923076923076923,0.6956521739130435,0.6939759036144578,0.0,0.0029971455756422453,0.034681255946717414,0.2204355640131092,0.2581139655354689,0.0,1134.0,13122.0,83404.0,97660.0
kpne-SAMEA3357421,SKESA,rfplasmid,gplascc,3.0,29.0,217025.0,0.7601428406865568,0.7354193321178133,0.7475767311814314,0.896551724137931,0.5652173913043478,0.6933333333333332,0.0,0.0,0.11794601061298846,0.1344772582055802,0.25242326881856864,0.0,0.0,52055.0,59351.0,111406.0,3,29,217025,0.7601428406865568,0.7354193321178133,0.7475767311814314,0.896551724137931,0.5652173913043478,0.6933333333333332,0.0,0.0,0.11794601061298846,0.1344772582055802,0.25242326881856864,0.0,0.0,52055.0,59351.0,111406.0
kpne-SAMEA3357421,SKESA,plasclass,mobrecon,3.0,20.0,197592.0,0.9439805255273492,0.8315003945239189,0.8841775437116183,0.8,0.34782608695652173,0.48484848484848486,0.0,0.0,0.02623526651229045,0.08958718977609129,0.11582245628838173,0.0,0.0,11069.0,37798.0,48867.0,4,20,197592,0.9439805255273492,0.8258923596096666,0.8809969463914357,0.8,0.32608695652173914,0.46332046332046334,0.0,0.0029816573559003873,0.02623526651229045,0.08958718977609129,0.11880411364428212,0.0,1258.0,11069.0,37798.0,50125.0
