sample,assembler,classification,binning,merged.nb_bins,merged.nb_ctgs,merged.len_ctgs,merged.w.Precision,merged.w.Recall,merged.w.F1,merged.u.Precision,merged.u.Recall,merged.u.F1,merged.n.Cuts,merged.n.Joins,merged.n.Extra_ctgs,merged.n.Missing_ctgs,merged.n.Dissimilarity,merged.u.Cuts,merged.u.Joins,merged.u.Extra_ctgs,merged.u.Missing_ctgs,merged.u.Dissimilarity,unmerged.nb_bins,unmerged.nb_ctgs,unmerged.len_ctgs,unmerged.w.Precision,unmerged.w.Recall,unmerged.w.F1,unmerged.u.Precision,unmerged.u.Recall,unmerged.u.F1,unmerged.n.Cuts,unmerged.n.Joins,unmerged.n.Extra_ctgs,unmerged.n.Missing_ctgs,unmerged.n.Dissimilarity,unmerged.u.Cuts,unmerged.u.Joins,unmerged.u.Extra_ctgs,unmerged.u.Missing_ctgs,unmerged.u.Dissimilarity
ecol-SAMN15488590,UNICYCLER,mlplasmids,plasbinflow,1.0,2.0,12800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,153.39713510840684,0.0,153.39713510840684,2,2,12800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,153.39713510840684,0.0,153.39713510840684
ecol-SAMN15488590,UNICYCLER,rfplasmid,plasbinflow,1.0,2.0,3971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,86.51132503306425,0.0,86.51132503306425,1,2,3971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,86.51132503306425,0.0,86.51132503306425
ecol-SAMN15488590,UNICYCLER,plasclass,gplascc,1.0,20.0,27203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,586.0314749351279,0.0,586.0314749351279,12,20,27203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,586.0314749351279,0.0,586.0314749351279
ecol-SAMN15488590,UNICYCLER,plasgraph2,gplascc,1.0,2.0,2785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,63.54854622770745,0.0,63.54854622770745,2,2,2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,63.54854622770745,0.0,63.54854622770745
ecol-SAMN15488590,UNICYCLER,mlplasmids,gplascc,1.0,24.0,20448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,547.6604771521299,0.0,547.6604771521299,19,24,20448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,547.6604771521299,0.0,547.6604771521299
ecol-SAMN15488590,UNICYCLER,rfplasmid,gplascc,1.0,1.0,2911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.95368384086484,0.0,53.95368384086484,1,1,2911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.95368384086484,0.0,53.95368384086484
ecol-SAMN15488590,UNICYCLER,plasclass,mobrecon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasgraph2,mobrecon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,mlplasmids,mobrecon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,rfplasmid,mobrecon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasclass,ground_truth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasgraph2,ground_truth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,mlplasmids,ground_truth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,rfplasmid,ground_truth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kpne-SAMEA3357421,SKESA,plasclass,plasbinflow,3.0,50.0,1105737.0,0.19551303791046154,0.9637350047476607,0.32507755300896657,0.64,0.6956521739130435,0.6666666666666666,0.0,0.0,0.3795393704256031,0.043506578016579714,0.4230459484421828,0.0,0.0,2692.4184450724442,308.63178437185024,3001.0502294442945,11,144,2296657,0.3237152957537847,0.9285176153815291,0.4800630167167856,0.7986111111111112,0.6521739130434783,0.7180020811654527,0.0,0.0,0.32057818157033424,0.022445978419376535,0.34302415998971075,0.0,0.0,4407.9440138517,308.63178437185024,4716.57579822355
kpne-SAMEA3357421,SKESA,plasgraph2,plasbinflow,3.0,22.0,97097.0,0.7679227988506339,0.3323942029502365,0.46396281477701934,0.8181818181818182,0.391304347826087,0.5294117647058824,0.0,0.0,0.08034960865097544,0.42425621376584244,0.5046058224168178,0.0,0.0,281.609325498677,1486.9332682900504,1768.5425937887273,5,24,97979,0.7700119413343676,0.14944655203926516,0.2503117443382402,0.8333333333333334,0.1956521739130435,0.3169014084507042,0.0,0.0,0.0794664659356863,0.41959310723808085,0.49905957317376715,0.0,0.0,281.609325498677,1486.9332682900504,1768.5425937887273
kpne-SAMEA3357421,SKESA,mlplasmids,plasbinflow,3.0,40.0,229059.0,0.9674974569870645,0.9879324717703648,0.9776081873924743,0.95,0.8260869565217391,0.8837209302325583,0.0,0.0,0.02595887609645328,0.02823853772425863,0.05419741382071191,0.0,0.0,121.99143017173486,132.70449730338913,254.695927475124,3,40,229059,0.9674974569870645,0.9879324717703648,0.9776081873924743,0.95,0.8260869565217391,0.8837209302325583,0.0,0.0,0.02595887609645328,0.02823853772425863,0.05419741382071191,0.0,0.0,121.99143017173486,132.70449730338913,254.695927475124
kpne-SAMEA3357421,SKESA,rfplasmid,plasbinflow,3.0,31.0,221290.0,0.9663563649509693,0.9532990669620767,0.9597833087603315,0.9354838709677419,0.6304347826086957,0.7532467532467533,0.0,0.0,0.027391502902837882,0.0849852969841,0.11237679988693787,0.0,0.0,121.99143017173486,378.49248211882036,500.4839122905552,3,31,221290,0.9663563649509693,0.9532990669620767,0.9597833087603315,0.9354838709677419,0.6304347826086957,0.7532467532467533,0.0,0.0,0.027391502902837882,0.0849852969841,0.11237679988693787,0.0,0.0,121.99143017173486,378.49248211882036,500.4839122905552
kpne-SAMEA3357421,SKESA,plasclass,gplascc,5.0,45.0,751634.0,0.2700596300859195,0.9042755693849439,0.41590906220620566,0.7111111111111111,0.6739130434782609,0.6920125566794558,0.0,0.0,0.2728142345577121,0.07445534732527688,0.34726958188298895,0.0,0.0,1602.9478724517369,437.4699904541102,2040.417862905847,8,45,751634,0.2700596300859195,0.6695048613371017,0.38487243152320855,0.7111111111111111,0.45652173913043476,0.5560612329333885,0.0,0.0,0.2728142345577121,0.07445534732527688,0.34726958188298895,0.0,0.0,1602.9478724517369,437.4699904541102,2040.417862905847
kpne-SAMEA3357421,SKESA,plasgraph2,gplascc,3.0,45.0,903746.0,0.08159925465783528,0.328747642886756,0.13074578017085864,0.4888888888888889,0.4782608695652174,0.4835164835164835,0.0,0.0,0.40278305386783486,0.25435029663247594,0.6571333505003109,0.0,0.0,2227.84308298224,1406.8430723827773,3634.6861553650174,6,45,903746,0.08159925465783528,0.18521672068152334,0.113288166786551,0.4888888888888889,0.21739130434782608,0.3009575923392613,0.0,0.0,0.4027830538678348,0.25435029663247594,0.6571333505003107,0.0,0.0,2227.84308298224,1406.8430723827773,3634.6861553650174
kpne-SAMEA3357421,SKESA,mlplasmids,gplascc,3.0,52.0,154039.0,0.9148137809256097,0.628193526241413,0.7448831800401734,0.6923076923076923,0.782608695652174,0.7346938775510203,0.0,0.0,0.0872262734700645,0.17902992720282412,0.26625620067288863,0.0,0.0,376.30079022844455,772.3487476979544,1148.649537926399,18,52,154039,0.9148137809256097,0.6231382706032873,0.7413176201473121,0.6923076923076923,0.6956521739130435,0.6939759036144578,0.0,0.0,0.08722627347006448,0.17902992720282412,0.2662562006728886,0.0,0.0,376.3007902284445,772.3487476979544,1148.6495379263988
kpne-SAMEA3357421,SKESA,rfplasmid,gplascc,3.0,29.0,217025.0,0.7601428406865568,0.7354193321178133,0.7475767311814314,0.896551724137931,0.5652173913043478,0.6933333333333332,0.0,0.0,0.07790678339129971,0.17919181217595767,0.25709859556725734,0.0,0.0,333.20222535039045,766.3916796783849,1099.5939050287752,3,29,217025,0.7601428406865568,0.7354193321178133,0.7475767311814314,0.896551724137931,0.5652173913043478,0.6933333333333332,0.0,0.0,0.07790678339129971,0.17919181217595767,0.25709859556725734,0.0,0.0,333.20222535039045,766.3916796783849,1099.5939050287752
