sample,assembler,classification,binning,merged.nb_bins,merged.nb_ctgs,merged.len_ctgs,merged.w.Precision,merged.w.Recall,merged.w.F1,merged.u.Precision,merged.u.Recall,merged.u.F1,merged.n.Cuts,merged.n.Joins,merged.n.Extra_ctgs,merged.n.Missing_ctgs,merged.n.Dissimilarity,merged.u.Cuts,merged.u.Joins,merged.u.Extra_ctgs,merged.u.Missing_ctgs,merged.u.Dissimilarity,unmerged.nb_bins,unmerged.nb_ctgs,unmerged.len_ctgs,unmerged.w.Precision,unmerged.w.Recall,unmerged.w.F1,unmerged.u.Precision,unmerged.u.Recall,unmerged.u.F1,unmerged.n.Cuts,unmerged.n.Joins,unmerged.n.Extra_ctgs,unmerged.n.Missing_ctgs,unmerged.n.Dissimilarity,unmerged.u.Cuts,unmerged.u.Joins,unmerged.u.Extra_ctgs,unmerged.u.Missing_ctgs,unmerged.u.Dissimilarity
kpne-SAMD00574222,SKESA,plasclass,ground_truth,3.0,21.0,153160.0,0.7653695481849047,1.0,0.8670927273803183,0.6666666666666666,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,23,153925,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kpne-SAMD00574222,SKESA,plasgraph2,ground_truth,3.0,21.0,153160.0,0.7653695481849047,1.0,0.8670927273803183,0.6666666666666666,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,23,153925,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kpne-SAMD00574222,SKESA,mlplasmids,ground_truth,3.0,21.0,153160.0,0.7653695481849047,1.0,0.8670927273803183,0.6666666666666666,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,23,153925,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kpne-SAMD00574222,SKESA,rfplasmid,ground_truth,3.0,21.0,153160.0,0.7653695481849047,1.0,0.8670927273803183,0.6666666666666666,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,23,153925,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasclass,plasbinflow,2.0,31.0,81596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,81596.0,0.0,81596.0,2,31,81596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,81596.0,0.0,81596.0
ecol-SAMN15488590,UNICYCLER,plasgraph2,plasbinflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,mlplasmids,plasbinflow,1.0,2.0,12800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12800.0,0.0,12800.0,2,2,12800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12800.0,0.0,12800.0
ecol-SAMN15488590,UNICYCLER,rfplasmid,plasbinflow,1.0,2.0,3971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3971.0,0.0,3971.0,1,2,3971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3971.0,0.0,3971.0
ecol-SAMN15488590,UNICYCLER,plasclass,gplascc,1.0,20.0,27203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27203.0,0.0,27203.0,12,20,27203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27203.0,0.0,27203.0
ecol-SAMN15488590,UNICYCLER,plasgraph2,gplascc,1.0,2.0,2785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2785.0,0.0,2785.0,2,2,2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2785.0,0.0,2785.0
ecol-SAMN15488590,UNICYCLER,mlplasmids,gplascc,1.0,24.0,20448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20448.0,0.0,20448.0,19,24,20448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20448.0,0.0,20448.0
ecol-SAMN15488590,UNICYCLER,rfplasmid,gplascc,1.0,1.0,2911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2911.0,0.0,2911.0,1,1,2911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2911.0,0.0,2911.0
ecol-SAMN15488590,UNICYCLER,plasclass,mobrecon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasgraph2,mobrecon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,mlplasmids,mobrecon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,rfplasmid,mobrecon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasclass,ground_truth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,plasgraph2,ground_truth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,mlplasmids,ground_truth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN15488590,UNICYCLER,rfplasmid,ground_truth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kpne-SAMEA3357421,SKESA,plasclass,plasbinflow,3.0,50.0,1105737.0,0.19551303791046154,0.9637350047476607,0.32507755300896657,0.64,0.6956521739130435,0.6666666666666666,0.0,0.0,0.6688061723624082,0.0061162746286252175,0.6749224469910334,0.0,0.0,889551.0,8135.0,897686.0,11,144,2296657,0.3237152957537847,0.9285176153815291,0.4800630167167856,0.7986111111111112,0.6521739130434783,0.7180020811654527,0.0,0.0,0.6161077169257327,0.0032269222500156684,0.6193346391757485,0.0,0.0,1553194.0,8135.0,1561329.0
kpne-SAMEA3357421,SKESA,plasgraph2,plasbinflow,3.0,22.0,97097.0,0.7679227988506339,0.3323942029502365,0.46396281477701934,0.8181818181818182,0.391304347826087,0.5294117647058824,0.0,0.0,0.07010808355474803,0.46592910166823265,0.5360371852229807,0.0,0.0,22534.0,149758.0,172292.0,5,24,97979,0.7700119413343676,0.14944655203926516,0.2503117443382402,0.8333333333333334,0.1956521739130435,0.3169014084507042,0.0,0.0,0.06991622711759231,0.46465404902264973,0.534570276140242,0.0,0.0,22534.0,149758.0,172292.0
kpne-SAMEA3357421,SKESA,mlplasmids,plasbinflow,3.0,40.0,229059.0,0.9674974569870645,0.9879324717703648,0.9776081873924743,0.95,0.8260869565217391,0.8837209302325583,0.0,0.0,0.016421103709912215,0.005970708897613481,0.022391812607525697,0.0,0.0,7445.0,2707.0,10152.0,3,40,229059,0.9674974569870645,0.9879324717703648,0.9776081873924743,0.95,0.8260869565217391,0.8837209302325583,0.0,0.0,0.016421103709912215,0.005970708897613481,0.022391812607525697,0.0,0.0,7445.0,2707.0,10152.0
kpne-SAMEA3357421,SKESA,rfplasmid,plasbinflow,3.0,31.0,221290.0,0.9663563649509693,0.9532990669620767,0.9597833087603315,0.9354838709677419,0.6304347826086957,0.7532467532467533,0.0,0.0,0.016707397259044323,0.023509293980624357,0.04021669123966868,0.0,0.0,7445.0,10476.0,17921.0,3,31,221290,0.9663563649509693,0.9532990669620767,0.9597833087603315,0.9354838709677419,0.6304347826086957,0.7532467532467533,0.0,0.0,0.016707397259044323,0.023509293980624357,0.04021669123966868,0.0,0.0,7445.0,10476.0,17921.0
kpne-SAMEA3357421,SKESA,plasclass,gplascc,5.0,45.0,751634.0,0.2700596300859195,0.9042755693849439,0.41590906220620566,0.7111111111111111,0.6739130434782609,0.6920125566794558,0.0,0.0,0.5621652637672844,0.021860639066350395,0.5840259028336348,0.0,0.0,548648.0,21335.0,569983.0,8,45,751634,0.2700596300859195,0.6695048613371017,0.38487243152320855,0.7111111111111111,0.45652173913043476,0.5560612329333885,0.0,0.0,0.5621652637672844,0.021860639066350395,0.5840259028336348,0.0,0.0,548648.0,21335.0,569983.0
kpne-SAMEA3357421,SKESA,plasgraph2,gplascc,3.0,45.0,903746.0,0.08159925465783528,0.328747642886756,0.13074578017085864,0.4888888888888889,0.4782608695652174,0.4835164835164835,0.0,0.0,0.7357727865454801,0.13348143328366135,0.8692542198291413,0.0,0.0,830001.0,150576.0,980577.0,6,45,903746,0.08159925465783528,0.18521672068152334,0.113288166786551,0.4888888888888889,0.21739130434782608,0.3009575923392613,0.0,0.0,0.7357727865454801,0.13348143328366135,0.8692542198291413,0.0,0.0,830001.0,150576.0,980577.0
kpne-SAMEA3357421,SKESA,mlplasmids,gplascc,3.0,52.0,154039.0,0.9148137809256097,0.628193526241413,0.7448831800401734,0.6923076923076923,0.782608695652174,0.7346938775510203,0.0,0.0,0.034681255946717414,0.2204355640131092,0.2551168199598266,0.0,0.0,13122.0,83404.0,96526.0,18,52,154039,0.9148137809256097,0.6231382706032873,0.7413176201473121,0.6923076923076923,0.6956521739130435,0.6939759036144578,0.0,0.0,0.034681255946717414,0.2204355640131092,0.2551168199598266,0.0,0.0,13122.0,83404.0,96526.0
kpne-SAMEA3357421,SKESA,rfplasmid,gplascc,3.0,29.0,217025.0,0.7601428406865568,0.7354193321178133,0.7475767311814314,0.896551724137931,0.5652173913043478,0.6933333333333332,0.0,0.0,0.11794601061298846,0.1344772582055802,0.25242326881856864,0.0,0.0,52055.0,59351.0,111406.0,3,29,217025,0.7601428406865568,0.7354193321178133,0.7475767311814314,0.896551724137931,0.5652173913043478,0.6933333333333332,0.0,0.0,0.11794601061298846,0.1344772582055802,0.25242326881856864,0.0,0.0,52055.0,59351.0,111406.0
kpne-SAMEA3357421,SKESA,plasclass,mobrecon,3.0,20.0,197592.0,0.9439805255273492,0.8315003945239189,0.8841775437116183,0.8,0.34782608695652173,0.48484848484848486,0.0,0.0,0.02623526651229045,0.08958718977609129,0.11582245628838173,0.0,0.0,11069.0,37798.0,48867.0,4,20,197592,0.9439805255273492,0.8258923596096666,0.8809969463914357,0.8,0.32608695652173914,0.46332046332046334,0.0,0.0,0.02623526651229045,0.08958718977609129,0.11582245628838173,0.0,0.0,11069.0,37798.0,48867.0
kpne-SAMEA3357421,SKESA,plasgraph2,mobrecon,3.0,20.0,197592.0,0.9439805255273492,0.8315003945239189,0.8841775437116183,0.8,0.34782608695652173,0.48484848484848486,0.0,0.0,0.02623526651229045,0.08958718977609129,0.11582245628838173,0.0,0.0,11069.0,37798.0,48867.0,4,20,197592,0.9439805255273492,0.8258923596096666,0.8809969463914357,0.8,0.32608695652173914,0.46332046332046334,0.0,0.0,0.02623526651229045,0.08958718977609129,0.11582245628838173,0.0,0.0,11069.0,37798.0,48867.0
